Type, Ing, Ing1, Ing2, Ing3, Ing4, Ing5, Ing6, Ing7, Ing8, Ing9, Ing10, Rating
Main, chicken bouillon, potatoes, dried oregano, olive oil, water, lemon juice, garlic, null, null, null, null, 0.75
Main, potatoes, lemon juice, chicken bouillon, dried oregano, olive oil, garlic, water, null, null, null, null, 0.75
Main, new potatoes, cooked bacon, shredded sharp cheddar cheese, salt, butter, pepper, null, null, null, null, null, 0.75
Main, shredded sharp cheddar cheese, pepper, salt, cooked bacon, new potatoes, butter, null, null, null, null, null, 0.75
Main, cooked bacon, salt, butter, shredded sharp cheddar cheese, new potatoes, pepper, null, null, null, null, null, 0.75
Main, butter, pepper, shredded sharp cheddar cheese, new potatoes, salt, cooked bacon, null, null, null, null, null, 0.75
Main, salt, shredded sharp cheddar cheese, butter, cooked bacon, pepper, new potatoes, null, null, null, null, null, 0.75
Main, pepper, cooked bacon, shredded sharp cheddar cheese, butter, salt, new potatoes, null, null, null, null, null, 0.75
Main, potatoes, whole milk, salt, freshly ground black pepper, butter, null, null, null, null, null, null, 0.75
Main, salt, freshly ground black pepper, butter, potatoes, whole milk, null, null, null, null, null, null, 0.75
Main, whole milk, potatoes, freshly ground black pepper, salt, butter, null, null, null, null, null, null, 0.75
Main, butter, salt, freshly ground black pepper, potatoes, whole milk, null, null, null, null, null, null, 0.75
Main, freshly ground black pepper, whole milk, potatoes, butter, salt, null, null, null, null, null, null, 0.75
Main, yukon gold potatoes, vegetable oil, pepper, salt, null, null, null, null, null, null, null, 0.75
Main, vegetable oil, yukon gold potatoes, pepper, salt, null, null, null, null, null, null, null, 0.75
Main, salt, vegetable oil, yukon gold potatoes, pepper, null, null, null, null, null, null, null, 0.75
Main, pepper, salt, vegetable oil, yukon gold potatoes, null, null, null, null, null, null, null, 0.75
Main, grated parmesan cheese, dried oregano, sour cream, paprika, baby potatoes, olive oil, kosher salt, freshly ground black pepper, garlic powder, scallions, null, 0.75
Main, garlic powder, paprika, dried oregano, sour cream, baby potatoes, scallions, grated parmesan cheese, kosher salt, olive oil, freshly ground black pepper, null, 0.75
Main, paprika, olive oil, freshly ground black pepper, garlic powder, baby potatoes, scallions, kosher salt, sour cream, grated parmesan cheese, dried oregano, null, 0.75
Main, dried oregano, kosher salt, garlic powder, scallions, olive oil, sour cream, grated parmesan cheese, baby potatoes, paprika, freshly ground black pepper, null, 0.75
Main, kosher salt, freshly ground black pepper, scallions, garlic powder, olive oil, paprika, dried oregano, baby potatoes, sour cream, grated parmesan cheese, null, 0.75
Main, freshly ground black pepper, sour cream, garlic powder, dried oregano, grated parmesan cheese, paprika, olive oil, scallions, baby potatoes, kosher salt, null, 0.75
Main, olive oil, freshly ground black pepper, scallions, baby potatoes, garlic powder, kosher salt, grated parmesan cheese, sour cream, paprika, dried oregano, null, 0.75
Main, baby potatoes, kosher salt, scallions, garlic powder, dried oregano, sour cream, olive oil, freshly ground black pepper, paprika, grated parmesan cheese, null, 0.75
Main, sour cream, freshly ground black pepper, dried oregano, kosher salt, paprika, olive oil, scallions, baby potatoes, garlic powder, grated parmesan cheese, null, 0.75
Main, scallions, freshly ground black pepper, dried oregano, paprika, grated parmesan cheese, garlic powder, sour cream, kosher salt, olive oil, baby potatoes, null, 0.75
Main, yukon gold potatoes, mozzarella cheese, pepper flakes, parmesan cheese, extra-virgin olive oil, Himalayan salt, fresh spinach, null, null, null, null, 0.75
Main, mozzarella cheese, extra-virgin olive oil, parmesan cheese, yukon gold potatoes, pepper flakes, fresh spinach, Himalayan salt, null, null, null, null, 0.75
Main, parmesan cheese, yukon gold potatoes, Himalayan salt, mozzarella cheese, extra-virgin olive oil, fresh spinach, pepper flakes, null, null, null, null, 0.75
Main, extra-virgin olive oil, fresh spinach, pepper flakes, mozzarella cheese, yukon gold potatoes, parmesan cheese, Himalayan salt, null, null, null, null, 0.75
Main, fresh spinach, extra-virgin olive oil, Himalayan salt, mozzarella cheese, parmesan cheese, yukon gold potatoes, pepper flakes, null, null, null, null, 0.75
Main, pepper flakes, extra-virgin olive oil, parmesan cheese, mozzarella cheese, fresh spinach, yukon gold potatoes, Himalayan salt, null, null, null, null, 0.75
Main, Himalayan salt, mozzarella cheese, fresh spinach, yukon gold potatoes, parmesan cheese, pepper flakes, extra-virgin olive oil, null, null, null, null, 0.75
Main, baby potatoes, chopped parsley, cayenne pepper, salt, olive oil, garlic, salted butter, ground black pepper, null, null, null, 0.75
Main, salted butter, olive oil, garlic, baby potatoes, salt, ground black pepper, cayenne pepper, chopped parsley, null, null, null, 0.75
Main, olive oil, salted butter, chopped parsley, garlic, baby potatoes, ground black pepper, salt, cayenne pepper, null, null, null, 0.75
Main, garlic, salt, baby potatoes, chopped parsley, olive oil, salted butter, cayenne pepper, ground black pepper, null, null, null, 0.75
Main, salt, baby potatoes, salted butter, chopped parsley, cayenne pepper, garlic, ground black pepper, olive oil, null, null, null, 0.75
Main, cayenne pepper, baby potatoes, garlic, chopped parsley, salted butter, salt, olive oil, ground black pepper, null, null, null, 0.75
Main, ground black pepper, salt, chopped parsley, cayenne pepper, salted butter, olive oil, baby potatoes, garlic, null, null, null, 0.75
Main, chopped parsley, olive oil, salt, ground black pepper, baby potatoes, garlic, cayenne pepper, salted butter, null, null, null, 0.75
Main, sweet potatoes, garlic powder, sea salt, chipotle chile, olive oil, null, null, null, null, null, null, 0.75
Main, olive oil, garlic powder, sweet potatoes, sea salt, chipotle chile, null, null, null, null, null, null, 0.75
Main, sea salt, sweet potatoes, olive oil, garlic powder, chipotle chile, null, null, null, null, null, null, 0.75
Main, chipotle chile, olive oil, sweet potatoes, sea salt, garlic powder, null, null, null, null, null, null, 0.75
Main, garlic powder, chipotle chile, sea salt, sweet potatoes, olive oil, null, null, null, null, null, null, 0.75
Main, butter, russet potatoes, parmigiano, heavy cream, salt, ground black pepper, null, null, null, null, null, 0.75
Main, heavy cream, butter, ground black pepper, russet potatoes, parmigiano, salt, null, null, null, null, null, 0.75
Main, salt, russet potatoes, butter, ground black pepper, parmigiano, heavy cream, null, null, null, null, null, 0.75
Main, ground black pepper, butter, russet potatoes, heavy cream, parmigiano, salt, null, null, null, null, null, 0.75
Main, russet potatoes, butter, heavy cream, salt, parmigiano, ground black pepper, null, null, null, null, null, 0.75
Main, parmigiano, ground black pepper, heavy cream, russet potatoes, butter, salt, null, null, null, null, null, 0.75
Main, coconut oil, salt, paprika, medium potatoes, turmeric, cumin, ground coriander, null, null, null, null, 0.75
Main, medium potatoes, coconut oil, salt, ground coriander, paprika, turmeric, cumin, null, null, null, null, 0.75
Main, salt, cumin, ground coriander, medium potatoes, coconut oil, paprika, turmeric, null, null, null, null, 0.75
Main, turmeric, ground coriander, cumin, paprika, salt, coconut oil, medium potatoes, null, null, null, null, 0.75
Main, paprika, turmeric, ground coriander, cumin, salt, medium potatoes, coconut oil, null, null, null, null, 0.75
Main, cumin, turmeric, coconut oil, ground coriander, paprika, salt, medium potatoes, null, null, null, null, 0.75
Main, ground coriander, coconut oil, cumin, paprika, salt, turmeric, medium potatoes, null, null, null, null, 0.75
Main, chopped onion, flour, potatoes, shredded cheese, salt, butter, milk, null, null, null, null, 0.75
Main, butter, salt, milk, potatoes, chopped onion, flour, shredded cheese, null, null, null, null, 0.75
Main, flour, salt, chopped onion, potatoes, shredded cheese, butter, milk, null, null, null, null, 0.75
Main, milk, butter, flour, potatoes, shredded cheese, chopped onion, salt, null, null, null, null, 0.75
Main, salt, milk, chopped onion, butter, potatoes, shredded cheese, flour, null, null, null, null, 0.75
Main, shredded cheese, butter, salt, potatoes, milk, flour, chopped onion, null, null, null, null, 0.75
Main, potatoes, chopped onion, shredded cheese, milk, flour, salt, butter, null, null, null, null, 0.75
Main, russet potatoes, cracked black pepper, olive oil, kosher salt, null, null, null, null, null, null, null, 0.75
Main, olive oil, russet potatoes, cracked black pepper, kosher salt, null, null, null, null, null, null, null, 0.75
Main, kosher salt, olive oil, cracked black pepper, russet potatoes, null, null, null, null, null, null, null, 0.75
Main, cracked black pepper, russet potatoes, kosher salt, olive oil, null, null, null, null, null, null, null, 0.75
Main, potatoes, salt, paprika, grated parmesan cheese, melted butter, pepper, null, null, null, null, null, 0.75
Main, melted butter, potatoes, pepper, grated parmesan cheese, paprika, salt, null, null, null, null, null, 0.75
Main, grated parmesan cheese, paprika, potatoes, salt, pepper, melted butter, null, null, null, null, null, 0.75
Main, paprika, salt, melted butter, pepper, grated parmesan cheese, potatoes, null, null, null, null, null, 0.75
Main, pepper, paprika, salt, melted butter, grated parmesan cheese, potatoes, null, null, null, null, null, 0.75
Main, salt, pepper, grated parmesan cheese, paprika, melted butter, potatoes, null, null, null, null, null, 0.75
Main, fingerling potatoes, lemon, kosher salt, olive oil, fresh parsley leaves, smoked paprika, dried oregano, garlic, unsalted butter, freshly ground black pepper, null, 0.75
Main, olive oil, unsalted butter, dried oregano, freshly ground black pepper, kosher salt, garlic, lemon, smoked paprika, fresh parsley leaves, fingerling potatoes, null, 0.75
Main, unsalted butter, garlic, smoked paprika, fresh parsley leaves, olive oil, lemon, dried oregano, kosher salt, freshly ground black pepper, fingerling potatoes, null, 0.75
Main, lemon, garlic, dried oregano, smoked paprika, unsalted butter, fingerling potatoes, olive oil, fresh parsley leaves, freshly ground black pepper, kosher salt, null, 0.75
Main, garlic, lemon, unsalted butter, kosher salt, fingerling potatoes, olive oil, fresh parsley leaves, freshly ground black pepper, smoked paprika, dried oregano, null, 0.75
Main, dried oregano, kosher salt, fingerling potatoes, fresh parsley leaves, garlic, unsalted butter, smoked paprika, freshly ground black pepper, lemon, olive oil, null, 0.75
Main, smoked paprika, garlic, olive oil, kosher salt, dried oregano, unsalted butter, lemon, fresh parsley leaves, fingerling potatoes, freshly ground black pepper, null, 0.75
Main, kosher salt, dried oregano, unsalted butter, lemon, fresh parsley leaves, garlic, olive oil, freshly ground black pepper, smoked paprika, fingerling potatoes, null, 0.75
Main, freshly ground black pepper, fingerling potatoes, kosher salt, olive oil, fresh parsley leaves, garlic, lemon, smoked paprika, dried oregano, unsalted butter, null, 0.75
Main, fresh parsley leaves, kosher salt, olive oil, freshly ground black pepper, lemon, dried oregano, garlic, smoked paprika, fingerling potatoes, unsalted butter, null, 0.75
Main, sour cream, bacon bits, ranch dip mix, cheddar cheese, frozen hash brown potatoes, null, null, null, null, null, null, 0.75
Main, cheddar cheese, ranch dip mix, sour cream, bacon bits, frozen hash brown potatoes, null, null, null, null, null, null, 0.75
Main, bacon bits, cheddar cheese, sour cream, ranch dip mix, frozen hash brown potatoes, null, null, null, null, null, null, 0.75
Main, ranch dip mix, frozen hash brown potatoes, bacon bits, sour cream, cheddar cheese, null, null, null, null, null, null, 0.75
Main, frozen hash brown potatoes, sour cream, bacon bits, cheddar cheese, ranch dip mix, null, null, null, null, null, null, 0.75
Main, butter, olive oil, shallots, kosher salt, dried rosemary, black pepper, sweet potatoes, null, null, null, null, 0.75
Main, olive oil, shallots, kosher salt, sweet potatoes, butter, black pepper, dried rosemary, null, null, null, null, 0.75
Main, dried rosemary, black pepper, butter, kosher salt, olive oil, sweet potatoes, shallots, null, null, null, null, 0.75
Main, sweet potatoes, butter, black pepper, olive oil, kosher salt, shallots, dried rosemary, null, null, null, null, 0.75
Main, shallots, butter, dried rosemary, sweet potatoes, olive oil, black pepper, kosher salt, null, null, null, null, 0.75
Main, kosher salt, sweet potatoes, olive oil, shallots, black pepper, butter, dried rosemary, null, null, null, null, 0.75
Main, black pepper, butter, shallots, olive oil, kosher salt, dried rosemary, sweet potatoes, null, null, null, null, 0.75
Main, small red potatoes, black pepper, dried rosemary, kosher salt, extra-virgin olive oil, null, null, null, null, null, null, 0.75
Main, kosher salt, dried rosemary, small red potatoes, black pepper, extra-virgin olive oil, null, null, null, null, null, null, 0.75
Main, extra-virgin olive oil, small red potatoes, kosher salt, black pepper, dried rosemary, null, null, null, null, null, null, 0.75
Main, dried rosemary, kosher salt, small red potatoes, black pepper, extra-virgin olive oil, null, null, null, null, null, null, 0.75
Main, black pepper, kosher salt, dried rosemary, extra-virgin olive oil, small red potatoes, null, null, null, null, null, null, 0.75
Main, baby potatoes, sea salt, canola oil, olive oil, ground black pepper, null, null, null, null, null, null, 0.75
