Type, Ing, Ing1, Ing2, Ing3, Ing4, Ing5, Ing6, Ing7, Ing8, Ing9, Ing10, Rating
Main, dried oregano, fresh orange juice, onions, pepper, pork, garlic, orange zest, fresh lime juice, extra-virgin olive oil, salt, ground cumin, 0.75
Main, ground cumin, onions, salt, pork, fresh orange juice, extra-virgin olive oil, garlic, fresh lime juice, dried oregano, orange zest, pepper, 0.75
Main, salt, pork, pepper, extra-virgin olive oil, ground cumin, orange zest, garlic, fresh orange juice, onions, dried oregano, fresh lime juice, 0.75
Main, pepper, garlic, fresh orange juice, dried oregano, extra-virgin olive oil, salt, fresh lime juice, orange zest, pork, ground cumin, onions, 0.75
Main, pork, cheddar cheese, tortillas, butter, null, null, null, null, null, null, null, 0.75
Main, tortillas, cheddar cheese, butter, pork, null, null, null, null, null, null, null, 0.75
Main, butter, pork, tortillas, cheddar cheese, null, null, null, null, null, null, null, 0.75
Main, cheddar cheese, tortillas, pork, butter, null, null, null, null, null, null, null, 0.75
Main, meat bones, ground thyme, garlic powder, black pepper, salt, olive oil, null, null, null, null, null, 0.75
Main, olive oil, black pepper, ground thyme, meat bones, garlic powder, salt, null, null, null, null, null, 0.75
Main, salt, ground thyme, olive oil, garlic powder, meat bones, black pepper, null, null, null, null, null, 0.75
Main, black pepper, garlic powder, salt, ground thyme, meat bones, olive oil, null, null, null, null, null, 0.75
Main, garlic powder, black pepper, olive oil, ground thyme, meat bones, salt, null, null, null, null, null, 0.75
Main, ground thyme, black pepper, meat bones, salt, olive oil, garlic powder, null, null, null, null, null, 0.75
Main, pork tenderloin, hamburger buns, root beer, barbecue sauce, null, null, null, null, null, null, null, 0.5
Main, root beer, barbecue sauce, hamburger buns, pork tenderloin, null, null, null, null, null, null, null, 0.5
Main, barbecue sauce, hamburger buns, pork tenderloin, root beer, null, null, null, null, null, null, null, 0.5
Main, hamburger buns, root beer, barbecue sauce, pork tenderloin, null, null, null, null, null, null, null, 0.5
Main, taco shells, spicy barbecue sauce, shredded pepper jack cheese, pork, coleslaw, null, null, null, null, null, null, 0.75
Main, pork, coleslaw, shredded pepper jack cheese, spicy barbecue sauce, taco shells, null, null, null, null, null, null, 0.75
Main, spicy barbecue sauce, pork, shredded pepper jack cheese, coleslaw, taco shells, null, null, null, null, null, null, 0.75
Main, shredded pepper jack cheese, pork, taco shells, coleslaw, spicy barbecue sauce, null, null, null, null, null, null, 0.75
Main, coleslaw, pork, shredded pepper jack cheese, taco shells, spicy barbecue sauce, null, null, null, null, null, null, 0.75
Main, boneless pork loin roast, seasoning salt, freshly ground black pepper, garlic, null, null, null, null, null, null, null, 0.75
Main, garlic, boneless pork loin roast, freshly ground black pepper, seasoning salt, null, null, null, null, null, null, null, 0.75
Main, seasoning salt, garlic, boneless pork loin roast, freshly ground black pepper, null, null, null, null, null, null, null, 0.75
Main, freshly ground black pepper, seasoning salt, boneless pork loin roast, garlic, null, null, null, null, null, null, null, 0.75
Main, boneless center cut pork chops, crumbs, large eggs, kosher salt, grated parmesan cheese, chili powder, panko breadcrumbs, onion powder, black pepper, garlic powder, sweet paprika, 0.75
Main, kosher salt, sweet paprika, crumbs, onion powder, garlic powder, panko breadcrumbs, grated parmesan cheese, boneless center cut pork chops, chili powder, black pepper, large eggs, 0.75
Main, large eggs, boneless center cut pork chops, onion powder, panko breadcrumbs, chili powder, crumbs, black pepper, grated parmesan cheese, garlic powder, kosher salt, sweet paprika, 0.75
Main, panko breadcrumbs, garlic powder, onion powder, chili powder, sweet paprika, kosher salt, large eggs, black pepper, boneless center cut pork chops, grated parmesan cheese, crumbs, 0.75
Main, crumbs, large eggs, boneless center cut pork chops, sweet paprika, grated parmesan cheese, garlic powder, panko breadcrumbs, black pepper, onion powder, kosher salt, chili powder, 0.75
Main, grated parmesan cheese, black pepper, boneless center cut pork chops, chili powder, sweet paprika, onion powder, large eggs, kosher salt, panko breadcrumbs, crumbs, garlic powder, 0.75
Main, sweet paprika, grated parmesan cheese, kosher salt, large eggs, black pepper, onion powder, garlic powder, panko breadcrumbs, crumbs, chili powder, boneless center cut pork chops, 0.75
Main, garlic powder, onion powder, sweet paprika, boneless center cut pork chops, panko breadcrumbs, grated parmesan cheese, black pepper, chili powder, large eggs, crumbs, kosher salt, 0.75
Main, onion powder, garlic powder, chili powder, crumbs, black pepper, kosher salt, boneless center cut pork chops, sweet paprika, large eggs, panko breadcrumbs, grated parmesan cheese, 0.75
Main, chili powder, boneless center cut pork chops, grated parmesan cheese, kosher salt, crumbs, garlic powder, sweet paprika, large eggs, panko breadcrumbs, onion powder, black pepper, 0.75
Main, black pepper, chili powder, crumbs, kosher salt, sweet paprika, boneless center cut pork chops, large eggs, garlic powder, grated parmesan cheese, onion powder, panko breadcrumbs, 0.75
Main, boneless pork chops, pepper, honey, crushed pineapple, salt, dijon mustard, null, null, null, null, null, 0.75
Main, salt, honey, pepper, crushed pineapple, boneless pork chops, dijon mustard, null, null, null, null, null, 0.75
Main, pepper, salt, dijon mustard, crushed pineapple, honey, boneless pork chops, null, null, null, null, null, 0.75
Main, crushed pineapple, pepper, boneless pork chops, salt, honey, dijon mustard, null, null, null, null, null, 0.75
Main, honey, crushed pineapple, pepper, salt, dijon mustard, boneless pork chops, null, null, null, null, null, 0.75
Main, dijon mustard, salt, pepper, crushed pineapple, boneless pork chops, honey, null, null, null, null, null, 0.75
Main, pork butt roast, yellow mustard, rub, barbecue sauce, null, null, null, null, null, null, null, 0.5
Main, yellow mustard, rub, barbecue sauce, pork butt roast, null, null, null, null, null, null, null, 0.5
Main, rub, barbecue sauce, yellow mustard, pork butt roast, null, null, null, null, null, null, null, 0.5
Main, barbecue sauce, rub, yellow mustard, pork butt roast, null, null, null, null, null, null, null, 0.5
Main, pork shoulder, ketchup, brown sugar, lemon, ground black pepper, salt, soy sauce, garlic powder, null, null, null, 0.75
Main, soy sauce, salt, ketchup, pork shoulder, ground black pepper, lemon, garlic powder, brown sugar, null, null, null, 0.75
Main, ketchup, ground black pepper, brown sugar, lemon, salt, pork shoulder, garlic powder, soy sauce, null, null, null, 0.75
Main, lemon, soy sauce, ground black pepper, brown sugar, garlic powder, pork shoulder, ketchup, salt, null, null, null, 0.75
Main, garlic powder, ketchup, ground black pepper, pork shoulder, soy sauce, salt, brown sugar, lemon, null, null, null, 0.75
Main, ground black pepper, ketchup, garlic powder, soy sauce, pork shoulder, salt, lemon, brown sugar, null, null, null, 0.75
Main, brown sugar, ketchup, salt, garlic powder, lemon, pork shoulder, ground black pepper, soy sauce, null, null, null, 0.75
Main, salt, pork shoulder, brown sugar, garlic powder, lemon, ground black pepper, soy sauce, ketchup, null, null, null, 0.75
Main, pork roast, ketchup, crushed pineapple, soy sauce, white vinegar, granulated sugar, null, null, null, null, null, 0.75
Main, granulated sugar, pork roast, ketchup, white vinegar, crushed pineapple, soy sauce, null, null, null, null, null, 0.75
Main, white vinegar, granulated sugar, pork roast, soy sauce, ketchup, crushed pineapple, null, null, null, null, null, 0.75
Main, soy sauce, crushed pineapple, ketchup, granulated sugar, white vinegar, pork roast, null, null, null, null, null, 0.75
Main, ketchup, pork roast, soy sauce, white vinegar, granulated sugar, crushed pineapple, null, null, null, null, null, 0.75
Main, crushed pineapple, granulated sugar, soy sauce, white vinegar, ketchup, pork roast, null, null, null, null, null, 0.75
Main, sea salt, pork tenderloin, garlic powder, oil, italian seasoning, freshly ground black pepper, ground coriander, null, null, null, null, 0.75
Main, freshly ground black pepper, garlic powder, sea salt, oil, pork tenderloin, ground coriander, italian seasoning, null, null, null, null, 0.75
Main, italian seasoning, ground coriander, freshly ground black pepper, sea salt, oil, pork tenderloin, garlic powder, null, null, null, null, 0.75
Main, garlic powder, ground coriander, freshly ground black pepper, sea salt, pork tenderloin, italian seasoning, oil, null, null, null, null, 0.75
Main, ground coriander, freshly ground black pepper, oil, pork tenderloin, sea salt, garlic powder, italian seasoning, null, null, null, null, 0.75
Main, oil, ground coriander, garlic powder, sea salt, pork tenderloin, italian seasoning, freshly ground black pepper, null, null, null, null, 0.75
Main, pork tenderloin, garlic powder, freshly ground black pepper, oil, ground coriander, sea salt, italian seasoning, null, null, null, null, 0.75
Main, pork, brown sugar, water, green chilies, red enchilada sauce, garlic salt, Coke, null, null, null, null, 0.75
Main, Coke, water, red enchilada sauce, pork, green chilies, garlic salt, brown sugar, null, null, null, null, 0.75
Main, brown sugar, Coke, pork, green chilies, garlic salt, water, red enchilada sauce, null, null, null, null, 0.75
Main, garlic salt, pork, red enchilada sauce, green chilies, Coke, water, brown sugar, null, null, null, null, 0.75
Main, water, red enchilada sauce, Coke, brown sugar, pork, garlic salt, green chilies, null, null, null, null, 0.75
Main, green chilies, water, garlic salt, brown sugar, red enchilada sauce, pork, Coke, null, null, null, null, 0.75
Main, red enchilada sauce, garlic salt, brown sugar, pork, water, Coke, green chilies, null, null, null, null, 0.75
Main, unsweetened coconut milk, olive oil, cooked brown rice, stir fry vegetable blend, boneless pork loin roast, seasoning, all-purpose flour, null, null, null, null, 0.5
Main, all-purpose flour, unsweetened coconut milk, olive oil, cooked brown rice, stir fry vegetable blend, boneless pork loin roast, seasoning, null, null, null, null, 0.5
Main, seasoning, boneless pork loin roast, olive oil, all-purpose flour, unsweetened coconut milk, cooked brown rice, stir fry vegetable blend, null, null, null, null, 0.5
Main, boneless pork loin roast, all-purpose flour, stir fry vegetable blend, cooked brown rice, unsweetened coconut milk, olive oil, seasoning, null, null, null, null, 0.5
Main, olive oil, stir fry vegetable blend, cooked brown rice, boneless pork loin roast, unsweetened coconut milk, all-purpose flour, seasoning, null, null, null, null, 0.5
Main, stir fry vegetable blend, cooked brown rice, all-purpose flour, boneless pork loin roast, olive oil, unsweetened coconut milk, seasoning, null, null, null, null, 0.5
Main, cooked brown rice, boneless pork loin roast, stir fry vegetable blend, unsweetened coconut milk, all-purpose flour, olive oil, seasoning, null, null, null, null, 0.5
Main, pork, pepper, eggs, garlic cloves, corn starch, onions, oil, sour cream, salt, null, null, 0.75
Main, eggs, corn starch, pork, onions, oil, sour cream, salt, pepper, garlic cloves, null, null, 0.75
Main, onions, eggs, oil, salt, pork, pepper, sour cream, garlic cloves, corn starch, null, null, 0.75
Main, garlic cloves, onions, corn starch, pepper, eggs, pork, salt, oil, sour cream, null, null, 0.75
Main, sour cream, salt, corn starch, onions, pepper, garlic cloves, eggs, pork, oil, null, null, 0.75
Main, corn starch, pepper, onions, salt, oil, eggs, sour cream, garlic cloves, pork, null, null, 0.75
Main, salt, oil, pepper, onions, sour cream, pork, eggs, corn starch, garlic cloves, null, null, 0.75
Main, pepper, eggs, garlic cloves, oil, onions, corn starch, salt, pork, sour cream, null, null, 0.75
Main, oil, sour cream, salt, garlic cloves, corn starch, onions, pepper, eggs, pork, null, null, 0.75
Main, pork loin roast, coca-cola, all-purpose flour, dried thyme, onion soup mix, null, null, null, null, null, null, 0.75
Main, onion soup mix, pork loin roast, dried thyme, coca-cola, all-purpose flour, null, null, null, null, null, null, 0.75
Main, dried thyme, onion soup mix, all-purpose flour, coca-cola, pork loin roast, null, null, null, null, null, null, 0.75
Main, coca-cola, pork loin roast, all-purpose flour, onion soup mix, dried thyme, null, null, null, null, null, null, 0.75
Main, all-purpose flour, onion soup mix, coca-cola, pork loin roast, dried thyme, null, null, null, null, null, null, 0.75
Main, pork roast, salt, water, brown sugar, null, null, null, null, null, null, null, 0.75
Main, water, pork roast, salt, brown sugar, null, null, null, null, null, null, null, 0.75
Main, salt, brown sugar, pork roast, water, null, null, null, null, null, null, null, 0.75
Main, brown sugar, water, pork roast, salt, null, null, null, null, null, null, null, 0.75
Main, pork, garlic powder, dry white wine, ground thyme, cumin, ground rosemary, null, null, null, null, null, 0.75
Main, garlic powder, ground rosemary, ground thyme, dry white wine, pork, cumin, null, null, null, null, null, 0.75
Main, cumin, ground rosemary, dry white wine, garlic powder, ground thyme, pork, null, null, null, null, null, 0.75
Main, ground rosemary, cumin, ground thyme, garlic powder, pork, dry white wine, null, null, null, null, null, 0.75
