Type, Ing, Ing1, Ing2, Ing3, Ing4, Ing5, Ing6, Ing7, Ing8, Ing9, Ing10, Rating
Dessert, dark chocolate chips, heavy cream, chopped pecans, sprinkles, semi-sweet chocolate morsels, vanilla extract, marshmallows, instant coffee, null, null, null, 0.75
Dessert, heavy cream, semi-sweet chocolate morsels, vanilla extract, marshmallows, instant coffee, sprinkles, dark chocolate chips, chopped pecans, null, null, null, 0.75
Dessert, vanilla extract, sprinkles, dark chocolate chips, semi-sweet chocolate morsels, chopped pecans, marshmallows, heavy cream, instant coffee, null, null, null, 0.75
Dessert, instant coffee, vanilla extract, chopped pecans, heavy cream, dark chocolate chips, semi-sweet chocolate morsels, marshmallows, sprinkles, null, null, null, 0.75
Dessert, marshmallows, dark chocolate chips, chopped pecans, vanilla extract, instant coffee, sprinkles, heavy cream, semi-sweet chocolate morsels, null, null, null, 0.75
Dessert, chopped pecans, heavy cream, instant coffee, semi-sweet chocolate morsels, dark chocolate chips, vanilla extract, marshmallows, sprinkles, null, null, null, 0.75
Dessert, sprinkles, semi-sweet chocolate morsels, marshmallows, vanilla extract, dark chocolate chips, heavy cream, instant coffee, chopped pecans, null, null, null, 0.75
Dessert, condensed milk, unsweetened cocoa powder, butter, chocolate sprinkles, unsalted butter, null, null, null, null, null, null, 0.75
Dessert, unsweetened cocoa powder, condensed milk, unsalted butter, chocolate sprinkles, butter, null, null, null, null, null, null, 0.75
Dessert, unsalted butter, chocolate sprinkles, unsweetened cocoa powder, condensed milk, butter, null, null, null, null, null, null, 0.75
Dessert, chocolate sprinkles, unsalted butter, butter, condensed milk, unsweetened cocoa powder, null, null, null, null, null, null, 0.75
Dessert, butter, condensed milk, unsalted butter, unsweetened cocoa powder, chocolate sprinkles, null, null, null, null, null, null, 0.75
Dessert, devil's food cake mix, frozen whipped topping, Butterfinger Candy Bar, condensed milk, caramel topping, null, null, null, null, null, null, 0.75
Dessert, caramel topping, frozen whipped topping, devil's food cake mix, condensed milk, Butterfinger Candy Bar, null, null, null, null, null, null, 0.75
Dessert, condensed milk, devil's food cake mix, frozen whipped topping, Butterfinger Candy Bar, caramel topping, null, null, null, null, null, null, 0.75
Dessert, frozen whipped topping, Butterfinger Candy Bar, caramel topping, condensed milk, devil's food cake mix, null, null, null, null, null, null, 0.75
Dessert, Butterfinger Candy Bar, caramel topping, frozen whipped topping, condensed milk, devil's food cake mix, null, null, null, null, null, null, 0.75
Dessert, yellow cake mix, oil, water, vanilla instant pudding, eggs, null, null, null, null, null, null, 0.75
Dessert, vanilla instant pudding, water, oil, yellow cake mix, eggs, null, null, null, null, null, null, 0.75
Dessert, eggs, yellow cake mix, oil, water, vanilla instant pudding, null, null, null, null, null, null, 0.75
Dessert, water, yellow cake mix, oil, eggs, vanilla instant pudding, null, null, null, null, null, null, 0.75
Dessert, oil, vanilla instant pudding, eggs, yellow cake mix, water, null, null, null, null, null, null, 0.75
Dessert, spice cake mix, vanilla instant pudding, pumpkin purée, milk, butter, eggs, null, null, null, null, null, 0.75
Dessert, vanilla instant pudding, butter, spice cake mix, milk, pumpkin purée, eggs, null, null, null, null, null, 0.75
Dessert, pumpkin purée, eggs, milk, butter, vanilla instant pudding, spice cake mix, null, null, null, null, null, 0.75
Dessert, milk, eggs, pumpkin purée, vanilla instant pudding, spice cake mix, butter, null, null, null, null, null, 0.75
Dessert, eggs, vanilla instant pudding, pumpkin purée, spice cake mix, butter, milk, null, null, null, null, null, 0.75
Dessert, butter, vanilla instant pudding, spice cake mix, pumpkin purée, eggs, milk, null, null, null, null, null, 0.75
Dessert, butter, vanilla, eggs, salt, cream cheese, cake flour, sugar, null, null, null, null, 0.75
Dessert, cream cheese, cake flour, butter, vanilla, eggs, sugar, salt, null, null, null, null, 0.75
Dessert, sugar, eggs, butter, vanilla, cream cheese, cake flour, salt, null, null, null, null, 0.75
Dessert, salt, cake flour, vanilla, sugar, eggs, butter, cream cheese, null, null, null, null, 0.75
Dessert, vanilla, cake flour, sugar, salt, cream cheese, butter, eggs, null, null, null, null, 0.75
Dessert, eggs, cake flour, vanilla, salt, sugar, cream cheese, butter, null, null, null, null, 0.75
Dessert, cake flour, butter, eggs, vanilla, salt, cream cheese, sugar, null, null, null, null, 0.75
Dessert, unsalted butter, vanilla extract, bittersweet chocolate, light brown sugar, large egg yolks, salt, large eggs, all-purpose flour, null, null, null, 0.75
Dessert, bittersweet chocolate, unsalted butter, all-purpose flour, salt, large egg yolks, vanilla extract, large eggs, light brown sugar, null, null, null, 0.75
Dessert, large eggs, light brown sugar, bittersweet chocolate, unsalted butter, all-purpose flour, vanilla extract, large egg yolks, salt, null, null, null, 0.75
Dessert, large egg yolks, salt, bittersweet chocolate, vanilla extract, unsalted butter, light brown sugar, all-purpose flour, large eggs, null, null, null, 0.75
Dessert, light brown sugar, all-purpose flour, large egg yolks, unsalted butter, bittersweet chocolate, vanilla extract, salt, large eggs, null, null, null, 0.75
Dessert, vanilla extract, unsalted butter, salt, large egg yolks, bittersweet chocolate, all-purpose flour, light brown sugar, large eggs, null, null, null, 0.75
Dessert, salt, vanilla extract, bittersweet chocolate, light brown sugar, large eggs, large egg yolks, all-purpose flour, unsalted butter, null, null, null, 0.75
Dessert, all-purpose flour, large egg yolks, bittersweet chocolate, vanilla extract, salt, light brown sugar, large eggs, unsalted butter, null, null, null, 0.75
Dessert, cherry pie filling, crushed pineapple, white cake mix, whipped cream, butter, margarine, null, null, null, null, null, 1.0
Dessert, crushed pineapple, butter, white cake mix, whipped cream, cherry pie filling, margarine, null, null, null, null, null, 1.0
Dessert, white cake mix, margarine, crushed pineapple, whipped cream, cherry pie filling, butter, null, null, null, null, null, 1.0
Dessert, margarine, crushed pineapple, butter, whipped cream, white cake mix, cherry pie filling, null, null, null, null, null, 1.0
Dessert, butter, whipped cream, crushed pineapple, white cake mix, margarine, cherry pie filling, null, null, null, null, null, 1.0
Dessert, whipped cream, margarine, cherry pie filling, crushed pineapple, white cake mix, butter, null, null, null, null, null, 1.0
Dessert, yellow cake mix, orange juice, lemon juice, butter, lemon pudding, sugar, vegetable oil, eggs, null, null, null, 0.75
Dessert, vegetable oil, yellow cake mix, lemon juice, lemon pudding, butter, orange juice, sugar, eggs, null, null, null, 0.75
Dessert, orange juice, lemon pudding, butter, sugar, yellow cake mix, lemon juice, eggs, vegetable oil, null, null, null, 0.75
Dessert, lemon pudding, yellow cake mix, sugar, orange juice, butter, vegetable oil, eggs, lemon juice, null, null, null, 0.75
Dessert, eggs, orange juice, lemon pudding, sugar, lemon juice, butter, yellow cake mix, vegetable oil, null, null, null, 0.75
Dessert, sugar, vegetable oil, eggs, lemon juice, butter, yellow cake mix, orange juice, lemon pudding, null, null, null, 0.75
Dessert, butter, eggs, yellow cake mix, lemon juice, lemon pudding, sugar, orange juice, vegetable oil, null, null, null, 0.75
Dessert, lemon juice, yellow cake mix, lemon pudding, orange juice, eggs, sugar, butter, vegetable oil, null, null, null, 0.75
Dessert, all-purpose flour, vegetable shortening, baking powder, vanilla extract, salt, baking soda, sugar, vegetable oil, cake flour, buttermilk, large eggs, 0.75
Dessert, cake flour, baking soda, salt, all-purpose flour, vegetable oil, sugar, buttermilk, vanilla extract, vegetable shortening, baking powder, large eggs, 0.75
Dessert, baking soda, large eggs, buttermilk, sugar, all-purpose flour, salt, cake flour, vegetable oil, vanilla extract, baking powder, vegetable shortening, 0.75
Dessert, baking powder, cake flour, salt, buttermilk, vegetable oil, large eggs, vanilla extract, sugar, baking soda, all-purpose flour, vegetable shortening, 0.75
Dessert, salt, large eggs, vanilla extract, baking powder, vegetable oil, cake flour, all-purpose flour, buttermilk, vegetable shortening, baking soda, sugar, 0.75
Dessert, sugar, baking soda, vegetable oil, vanilla extract, cake flour, all-purpose flour, buttermilk, large eggs, salt, vegetable shortening, baking powder, 0.75
Dessert, vegetable oil, baking soda, cake flour, sugar, all-purpose flour, buttermilk, salt, large eggs, baking powder, vegetable shortening, vanilla extract, 0.75
Dessert, vegetable shortening, large eggs, vegetable oil, buttermilk, cake flour, salt, vanilla extract, all-purpose flour, baking soda, sugar, baking powder, 0.75
Dessert, vanilla extract, cake flour, buttermilk, large eggs, salt, all-purpose flour, vegetable shortening, baking soda, vegetable oil, sugar, baking powder, 0.75
Dessert, large eggs, baking powder, sugar, salt, all-purpose flour, vegetable shortening, baking soda, cake flour, buttermilk, vegetable oil, vanilla extract, 0.75
Dessert, buttermilk, baking soda, sugar, all-purpose flour, vanilla extract, baking powder, large eggs, vegetable shortening, vegetable oil, cake flour, salt, 0.75
Dessert, unsalted butter, sugar, egg whites, salt, cake flour, milk, vanilla, baking powder, null, null, null, 0.75
Dessert, sugar, unsalted butter, vanilla, milk, cake flour, egg whites, baking powder, salt, null, null, null, 0.75
Dessert, cake flour, egg whites, unsalted butter, vanilla, baking powder, sugar, salt, milk, null, null, null, 0.75
Dessert, vanilla, baking powder, sugar, salt, unsalted butter, milk, cake flour, egg whites, null, null, null, 0.75
Dessert, baking powder, egg whites, salt, sugar, unsalted butter, vanilla, cake flour, milk, null, null, null, 0.75
Dessert, salt, baking powder, egg whites, cake flour, sugar, milk, unsalted butter, vanilla, null, null, null, 0.75
Dessert, milk, cake flour, sugar, baking powder, unsalted butter, egg whites, vanilla, salt, null, null, null, 0.75
Dessert, egg whites, baking powder, sugar, unsalted butter, salt, milk, cake flour, vanilla, null, null, null, 0.75
Dessert, eggs, milk, butter, vanilla extract, sugar, powdered sugar, all-purpose flour, null, null, null, null, 0.75
Dessert, sugar, butter, vanilla extract, all-purpose flour, milk, powdered sugar, eggs, null, null, null, null, 0.75
Dessert, butter, sugar, eggs, all-purpose flour, vanilla extract, powdered sugar, milk, null, null, null, null, 0.75
Dessert, vanilla extract, milk, powdered sugar, all-purpose flour, eggs, sugar, butter, null, null, null, null, 0.75
Dessert, all-purpose flour, sugar, powdered sugar, eggs, milk, butter, vanilla extract, null, null, null, null, 0.75
Dessert, milk, all-purpose flour, vanilla extract, sugar, butter, eggs, powdered sugar, null, null, null, null, 0.75
Dessert, powdered sugar, vanilla extract, butter, milk, all-purpose flour, eggs, sugar, null, null, null, null, 0.75
Dessert, eggs, melted butter, caster sugar, plain flour, milk, powdered sugar, vanilla extract, null, null, null, null, 0.75
Dessert, caster sugar, eggs, melted butter, vanilla extract, plain flour, milk, powdered sugar, null, null, null, null, 0.75
Dessert, melted butter, eggs, plain flour, milk, caster sugar, powdered sugar, vanilla extract, null, null, null, null, 0.75
Dessert, vanilla extract, caster sugar, powdered sugar, milk, eggs, melted butter, plain flour, null, null, null, null, 0.75
Dessert, plain flour, caster sugar, vanilla extract, melted butter, eggs, powdered sugar, milk, null, null, null, null, 0.75
Dessert, milk, eggs, caster sugar, plain flour, powdered sugar, vanilla extract, melted butter, null, null, null, null, 0.75
Dessert, powdered sugar, milk, plain flour, vanilla extract, eggs, caster sugar, melted butter, null, null, null, null, 0.75
Dessert, butter, milk, vanilla extract, cake flour, eggs, sugar, null, null, null, null, null, 0.75
Dessert, milk, eggs, sugar, vanilla extract, butter, cake flour, null, null, null, null, null, 0.75
Dessert, cake flour, eggs, milk, butter, vanilla extract, sugar, null, null, null, null, null, 0.75
Dessert, eggs, butter, cake flour, sugar, vanilla extract, milk, null, null, null, null, null, 0.75
Dessert, sugar, vanilla extract, eggs, milk, cake flour, butter, null, null, null, null, null, 0.75
Dessert, vanilla extract, sugar, butter, cake flour, eggs, milk, null, null, null, null, null, 0.75
Dessert, cake flour, whole milk, salt, baking powder, sugar, unsalted butter, large eggs, vanilla extract, null, null, null, 0.5
Dessert, baking powder, whole milk, unsalted butter, vanilla extract, salt, large eggs, cake flour, sugar, null, null, null, 0.5
Dessert, salt, whole milk, large eggs, baking powder, unsalted butter, vanilla extract, sugar, cake flour, null, null, null, 0.5
Dessert, unsalted butter, vanilla extract, large eggs, sugar, salt, cake flour, baking powder, whole milk, null, null, null, 0.5
Dessert, sugar, vanilla extract, baking powder, whole milk, salt, cake flour, large eggs, unsalted butter, null, null, null, 0.5
Dessert, large eggs, sugar, salt, vanilla extract, cake flour, whole milk, baking powder, unsalted butter, null, null, null, 0.5
Dessert, vanilla extract, baking powder, whole milk, salt, large eggs, cake flour, unsalted butter, sugar, null, null, null, 0.5
Dessert, whole milk, baking powder, vanilla extract, sugar, salt, unsalted butter, cake flour, large eggs, null, null, null, 0.5
Dessert, unsalted butter, flour, milk, water, eggs, vanilla extract, powdered sugar, null, null, null, null, 0.75
Dessert, milk, powdered sugar, unsalted butter, water, eggs, vanilla extract, flour, null, null, null, null, 0.75
Dessert, eggs, vanilla extract, unsalted butter, water, milk, flour, powdered sugar, null, null, null, null, 0.75
Dessert, powdered sugar, vanilla extract, eggs, milk, unsalted butter, flour, water, null, null, null, null, 0.75
Dessert, water, eggs, unsalted butter, flour, milk, vanilla extract, powdered sugar, null, null, null, null, 0.75
Dessert, flour, vanilla extract, powdered sugar, unsalted butter, milk, water, eggs, null, null, null, null, 0.75
Dessert, vanilla extract, powdered sugar, eggs, milk, water, flour, unsalted butter, null, null, null, null, 0.75
